panel,model,n_mixtures,n_responses,rir50_rmse,edc_rmse_db,si_nmse_db,rir_waveform_corr,lsd_db,t20_mae_s,t20_valid_rate,drr_mae_db,drr_pearson,drr_spearman,c50_mae_db,c80_mae_db,near_far_accuracy,drr_rank_fidelity,drr_gap_mae_db
0716,DARS (ES patience 10),390,780,0.05465740273238601,20.51754286503832,-3.3442342118452473,0.6961354723806669,4.70648837200387,1.0503871351523515,0.46025641025641023,6.182247116436269,0.6699031791650064,0.6677338392951228,16.81916991030869,21.86529127334572,0.9974358974358974,0.9461538461538461,3.825552205801495
0716,Rec-RIR,390,780,0.05720117408174188,15.132312682483004,-3.037361550470666,0.6744943223564505,5.088370481417399,0.9550029515863273,0.45384615384615384,5.473763184863366,0.3761697419545932,0.41962480510399197,9.33605773739731,12.026932218613208,0.4256410256410256,0.46153846153846156,4.282245495331842
0716,"VINP (TCN+SA+S, epoch 120)",390,780,0.058772411113041476,10.216690312713046,-2.594111648093982,0.6393106052295999,5.5865136702863225,0.31446058518041026,0.44358974358974357,4.5110574877806195,0.24016348269164814,0.2782834290721195,3.066069558297141,3.3409560977173127,0.49230769230769234,0.5282051282051282,3.698902908606135
0716,BUDDy,390,780,0.06285243619710408,8.824251618111807,-2.67086643757045,0.6185407212489709,7.07063379837259,0.9243794992350334,0.32051282051282054,2.9934638066886126,0.45757348495350847,0.4857211711161835,6.681334629334999,8.556008404273971,0.5615384615384615,0.5923076923076923,3.334944114996744
0716,Speech2RIR,390,780,0.18507716820268016,24.65517036536734,-0.06885747246252276,0.11085825722609115,26.05684738867567,0.23428011500245402,0.11025641025641025,4.808085715273691,-0.041750165750880766,-0.03913586603203737,5.2317342832256495,5.882536010283523,0.48717948717948717,0.49230769230769234,5.122298250558655
0716,FiNS (local epoch 250),390,780,0.10117067746946447,18.824108601835558,-0.5057631716921478,0.32083923267600517,11.046714090725333,0.8503748435166596,0.46153846153846156,2.7468216801281984,0.011663623112615958,0.0031012868408621264,3.529956480489842,5.447069116120987,0.38461538461538464,0.4205128205128205,3.8692710265513055
