panel,model,n_mixtures,n_responses,rir50_rmse,edc_rmse_db,si_nmse_db,rir_waveform_corr,lsd_db,t20_mae_s,t20_valid_rate,drr_mae_db,drr_pearson,drr_spearman,c50_mae_db,c80_mae_db,near_far_accuracy,drr_rank_fidelity,drr_gap_mae_db
0716,Rec-RIR,390,780,0.0487155659111126,14.57930876126174,-4.3208241928158175,0.7605823516507024,3.6652635293016487,0.9478548296371212,0.46025641025641023,2.689948016105141,0.8868821875952595,0.907480964168031,6.620472652900884,10.56786192725541,0.8717948717948718,0.8871794871794871,1.5720443885321878
0716,"VINP (TCN+SA+S, epoch 120)",390,780,0.055408562400754736,11.513030456642996,-3.1340273028715693,0.6839567384448185,4.7787980165698,0.4559313426200514,0.44871794871794873,4.226041951860784,0.5578490779264494,0.6485509041057665,2.6413141800613538,3.2955180736032,0.8,0.7846153846153846,2.6520987433391228
0716,BUDDy,390,780,0.055642182980686856,13.199998420736442,-3.7175429542499367,0.6913140388273327,5.549990468122945,0.9349724002678769,0.44871794871794873,2.780412348569768,0.6834792047877516,0.740852991750189,6.70960464087902,10.148906733294028,0.8538461538461538,0.8435897435897436,2.3164533737036903
0716,Speech2RIR,390,780,0.18094678234137415,24.45342181075304,-0.08187900727886928,0.12251169349042679,24.115115131144325,0.25818909941049717,0.07307692307692308,5.220353682099138,0.09154392342870557,0.08951123383375467,6.428333097101016,7.213021867916313,0.5461538461538461,0.5358974358974359,4.363740643613966
0716,FiNS (local epoch 250),390,780,0.10939601302445029,24.335677100269628,-0.44021935021049746,0.2976888795255072,11.807786473845676,0.9057275382585838,0.46153846153846156,3.0931735007918877,0.3917404547088558,0.4321729951382163,3.0627933808553363,5.7720203775861565,0.6820512820512821,0.6717948717948717,3.0884617280416276
